id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1277967320447508480,1277967320447508480,1593526127000,2020-06-30,19:38:47,India Standard Time,18839785,narendramodi,Narendra Modi,,"দরিদ্রদের মর্যাদা নিশ্চিত করা হয়েছে।
প্রধানমন্ত্রী গরিব কল্যাণ অন্ন যোজনা
সারা ভারতে কোটি কোটি মানুষের উপকার করবে https://www.youtube.com/watch?v=XwrNuLthLXg&feature=youtu.be …",[],['https://www.youtube.com/watch?v=XwrNuLthLXg&feature=youtu.be'],[],208,1381,7737,[],[],https://twitter.com/narendramodi/status/1277967320447508480,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"The dignity of the poor has been ensured.
Prime Minister's Poor Welfare Food Scheme
It will benefit millions of people across India https://www.youtube.com/watch?v=XwrNuLthLXg&feature=youtu.be.",bn,en
1277967155099656200,1277967155099656200,1593526087000,2020-06-30,19:38:07,India Standard Time,18839785,narendramodi,Narendra Modi,,ਗਰੀਬਾਂ ਦੇ ਸਨਮਾਨ ਨੂੰ ਯਕੀਨੀ ਬਣਾਉਂਦਿਆਂ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਗ਼ਰੀਬ ਕਲਿਆਣ ਅੰਨ ਯੋਜਨਾ ਦੇ ਵਿਸਥਾਰ ਨਾਲ ਦੇਸ਼ ਭਰ ਵਿੱਚ ਕਰੋੜਾਂ ਗ਼ਰੀਬ ਲੋਕਾਂ ਨੂੰ ਫ਼ਾਇਦਾ ਹੋਵੇਗਾ । https://www.youtube.com/watch?v=-Mr-5_qkJ9A&feature=youtu.be …,[],['https://www.youtube.com/watch?v=-Mr-5_qkJ9A&feature=youtu.be'],[],141,1090,6633,[],[],https://twitter.com/narendramodi/status/1277967155099656200,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Ensuring the dignity of the poor, the expansion of the Prime Minister's Poor Welfare Food Scheme will benefit millions of poor people across the country. https://www.youtube.com/watch?v=-Mr-5_qkJ9A&feature=youtu.be",pa,en
1277967031396995075,1277967031396995075,1593526058000,2020-06-30,19:37:38,India Standard Time,18839785,narendramodi,Narendra Modi,,गरीबांना आत्मसन्मान मिळवून दिला. पंतप्रधान गरीब कल्याण अन्न योजनेच्या मुदतीत वाढ केल्याने संपूर्ण देशातील कोट्यवधी गरीबांना लाभ मिळेल. https://www.youtube.com/watch?v=9C-RdEe6K0A&feature=youtu.be …,[],['https://www.youtube.com/watch?v=9C-RdEe6K0A&feature=youtu.be'],[],264,1702,10137,[],[],https://twitter.com/narendramodi/status/1277967031396995075,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Gained self-esteem for the poor. The extension of the Prime Minister's Poor Welfare Food Scheme will benefit billions of poor across the country. https://www.youtube.com/watch?v=9C-RdEe6K0A&feature=youtu.be,mr,en
1277966869874393095,1277966869874393095,1593526019000,2020-06-30,19:36:59,India Standard Time,18839785,narendramodi,Narendra Modi,,দৰিদ্ৰ লোকৰ গৌৰৱ সুনিশ্চিত কৰা । প্ৰধানমন্ত্ৰীৰ গৰিব কল্যান অন্ন যোজনা আঁচনিৰ সময়সীমা বৃদ্ধিয়ে সমগ্ৰ দেশৰ কোটি কোটি দৰিদ্ৰ জনতাক লাভাম্বিত কৰিব । https://www.youtube.com/watch?v=oIRRqcz69pI&list=PL97ZfRkZjejJi1m1as7V1ypGAghCC8R-C&index=6&t=0s …,[],['https://www.youtube.com/watch?v=oIRRqcz69pI&list=PL97ZfRkZjejJi1m1as7V1ypGAghCC8R-C&index=6&t=0s'],[],200,1493,9035,[],[],https://twitter.com/narendramodi/status/1277966869874393095,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Ensuring the dignity of the poor. Extending the duration of the Prime Minister's Poor Welfare Food Scheme will benefit millions of poor people across the country. https://www.youtube.com/watch?v=oIRRqcz69pI&list=PL97ZfRkZjejJi1m1as7V1ypGAghCC8R-C&index=6&t=0s,bn,en
1277966753255940096,1277966753255940096,1593525992000,2020-06-30,19:36:32,India Standard Time,18839785,narendramodi,Narendra Modi,,ஏழை மக்களின் கண்ணியத்தை உறுதி செய்தல்.  பிரதமரின் ஏழைகள் மறுவாழ்வு உணவுத் திட்டத்தை நீட்டித்திருப்பது நாடு முழுவதும் உள்ள கோடிக் கணக்கான ஏழை மக்களுக்குப் பயன் தரும். https://www.youtube.com/watch?v=I-BeoiZ8Uuw&feature=youtu.be …,[],['https://www.youtube.com/watch?v=I-BeoiZ8Uuw&feature=youtu.be'],[],181,1301,7088,[],[],https://twitter.com/narendramodi/status/1277966753255940096,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Ensuring the dignity of poor people. The Prime Minister's extension of the Poor Rehabilitation Food Program will benefit millions of poor people across the country. https://www.youtube.com/watch?v=I-BeoiZ8Uuw&feature=youtu.be ...,ta,en
1277966638399148032,1277966638399148032,1593525964000,2020-06-30,19:36:04,India Standard Time,18839785,narendramodi,Narendra Modi,,నిరుపేదల ఆత్మగౌరవాన్ని పరిరక్షించే నిమిత్తం ప్రధాన మంత్రి గరీబ్ కళ్యాణ్ ఆన్న యోజన కోట్లాదిమంది నిరుపేదలకు ఎంతో మేలు చేకూరుస్తుంది https://www.youtube.com/watch?v=b2qRAaBITiA&feature=youtu.be …,[],['https://www.youtube.com/watch?v=b2qRAaBITiA&feature=youtu.be'],[],178,1555,8571,[],[],https://twitter.com/narendramodi/status/1277966638399148032,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Prime Minister Garib Kalyan's plan to protect the self - esteem of the poor will benefit millions of the poor https://www.youtube.com/watch?v=b2qRAaBITiA&feature=youtu.be…,te,en
1277961533452980226,1277961529078366208,1593524747000,2020-06-30,19:15:47,India Standard Time,18839785,narendramodi,Narendra Modi,,"हूल विद्रोह का नेतृत्व जिस साहस और पराक्रम के साथ सिद्धो-कान्हू, चांद-भैरव और फूलो-झानो समेत तमाम वीर-वीरांगनाओं ने किया, उससे अंग्रेजी हुकूमत में खलबली मच गई थी। इस विद्रोह में हजारों आदिवासियों को अपनी जान गंवानी पड़ी थी, लेकिन वे अन्याय के खिलाफ नहीं झुके।",[],[],[],245,2114,13216,[],[],https://twitter.com/narendramodi/status/1277961533452980226,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"The courage and might with which the Hul rebellion was led by all the heroic heroes, including Siddho-Kanhu, Chand-Bhairava and Phoolo-Jhano, caused panic in the British rule. Thousands of tribals lost their lives in this rebellion, but they did not succumb to injustice.",hi,en
1277961529078366208,1277961529078366208,1593524746000,2020-06-30,19:15:46,India Standard Time,18839785,narendramodi,Narendra Modi,,"हूल दिवस झारखंड में हुई उस ऐतिहासिक क्रांति को स्मरण करने का दिन है, जिसमें विदेशी हुकूमत के अन्याय के खिलाफ विद्रोह का बिगुल फूंका गया था। आज ही के दिन आदिवासी भाई-बहनों ने एकजुटता के साथ न केवल देश के स्वाभिमान की रक्षा की थी, बल्कि देशवासियों को भी प्रेरित किया था। pic.twitter.com/QuJ7urQXEB",[],[],"['https://pbs.twimg.com/media/Ebw7FmuUwAQqcv5.jpg', 'https://pbs.twimg.com/media/Ebw7GnJU4AASAVq.jpg']",712,5576,42088,[],[],https://twitter.com/narendramodi/status/1277961529078366208,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Hul Day is a day to commemorate the historic revolution in Jharkhand in which the bugle of revolt against the injustice of foreign rule was burnt. On this day, the tribal brothers and sisters not only protected the country's pride with solidarity, but also inspired the countrymen. pic.twitter.com/QuJ7urQXEB",hi,en
1277947063288754176,1277947063288754176,1593521297000,2020-06-30,18:18:17,India Standard Time,18839785,narendramodi,Narendra Modi,,Reviewed preparations relating to a vaccine to cure COVID-19. An important subject that was discussed was the creation of a tech platform that would complement vaccination at scale across the nation. http://nm-4.com/inh9 ,[],['http://nm-4.com/inh9'],[],850,4248,26193,[],[],https://twitter.com/narendramodi/status/1277947063288754176,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Reviewed preparations relating to a vaccine to cure COVID-19. An important subject that was discussed was the creation of a tech platform that would complement vaccination at scale across the nation. http://nm-4.com/inh9 ,en,en
1277912522754912256,1277912522754912256,1593513062000,2020-06-30,16:01:02,India Standard Time,18839785,narendramodi,Narendra Modi,,Addressing the nation. https://www.pscp.tv/w/ccm6ZjMyMjExNTJ8MVJER2xyQnFiYXF4TLfxVga26-TFm0jqw5BCKqJSWRNH5aXd56bOFF6OUDjr …,[],['https://www.pscp.tv/w/ccm6ZjMyMjExNTJ8MVJER2xyQnFiYXF4TLfxVga26-TFm0jqw5BCKqJSWRNH5aXd56bOFF6OUDjr'],[],5612,18527,76529,[],[],https://twitter.com/narendramodi/status/1277912522754912256,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Addressing the nation. https://www.pscp.tv/w/ccm6ZjMyMjExNTJ8MVJER2xyQnFiYXF4TLfxVga26-TFm0jqw5BCKqJSWRNH5aXd56bOFF6OUDjr …,en,en
1277201568593403904,1277201568593403904,1593343557000,2020-06-28,16:55:57,India Standard Time,18839785,narendramodi,Narendra Modi,,"Scholar and statesman.

Erudite and exceptional. 

Writer and administrator.

Shri PV Narasimha Rao Ji was multifaceted. 

India remembers him on his Jayanti. The nation is grateful to him for his outstanding service. #MannKiBaat pic.twitter.com/W021GfqkbU",[],[],[],1383,3603,19249,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277201568593403904,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Scholar and statesman.

Erudite and exceptional. 

Writer and administrator.

Shri PV Narasimha Rao Ji was multifaceted. 

India remembers him on his Jayanti. The nation is grateful to him for his outstanding service. #MannKiBaat pic.twitter.com/W021GfqkbU",en,en
1277201383872032768,1277201383872032768,1593343513000,2020-06-28,16:55:13,India Standard Time,18839785,narendramodi,Narendra Modi,,"Youngsters, grandparents, fond memories and lessons for life…

Here is something interesting my young friends can do. #MannKiBaat pic.twitter.com/yqqffAgYok",[],[],[],690,2877,16086,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277201383872032768,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Youngsters, grandparents, fond memories and lessons for life…

Here is something interesting my young friends can do. #MannKiBaat pic.twitter.com/yqqffAgYok",en,en
1277201196504113163,1277201196504113163,1593343469000,2020-06-28,16:54:29,India Standard Time,18839785,narendramodi,Narendra Modi,,Many youngsters used the Lockdown to get acquainted with our traditional indoor games. This is a great sign. It also augurs well for our vibrant start-up sector... #MannKiBaat pic.twitter.com/VuB9Lm66M7,[],[],[],885,3606,21251,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277201196504113163,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Many youngsters used the Lockdown to get acquainted with our traditional indoor games. This is a great sign. It also augurs well for our vibrant start-up sector... #MannKiBaat pic.twitter.com/VuB9Lm66M7,en,en
1277201080464535558,1277201080464535558,1593343441000,2020-06-28,16:54:01,India Standard Time,18839785,narendramodi,Narendra Modi,,Inspiring stories from East Siang in Arunachal Pradesh and Barabanki in Uttar Pradesh.  #MannKiBaat pic.twitter.com/i3GRhlekFU,[],[],[],344,2272,12686,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277201080464535558,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Inspiring stories from East Siang in Arunachal Pradesh and Barabanki in Uttar Pradesh.  #MannKiBaat pic.twitter.com/i3GRhlekFU,en,en
1277200813790642176,1277200813790642176,1593343377000,2020-06-28,16:52:57,India Standard Time,18839785,narendramodi,Narendra Modi,,अनलॉक के इस दौर में दो बातों पर फोकस करना है- कोरोना को हराना और अर्थव्यवस्था को मजबूत बनाना। #MannKiBaat pic.twitter.com/5XGnKoLgv2,[],[],[],881,3889,24621,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277200813790642176,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"In this period of unlocking, focus on two things - defeat the corona and strengthen the economy. #MannKiBaat pic.twitter.com/5XGnKoLgv2",hi,en
1277200716524740608,1277200716524740608,1593343354000,2020-06-28,16:52:34,India Standard Time,18839785,narendramodi,Narendra Modi,,"भारत का संकल्प है - स्वाभिमान और संप्रभुता की रक्षा

भारत का लक्ष्य है - आत्मनिर्भर भारत

भारत की परंपरा है - भरोसा और मित्रता

भारत का भाव है - बंधुत्व

हम इन्हीं आदर्शों के साथ आगे बढ़ते रहेंगे। #MannKiBaat pic.twitter.com/2SwPquFT85",[],[],[],840,3480,17533,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277200716524740608,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"India's resolve - self-respect and the defense of sovereignty

India's goal is self-reliant India

Tradition of India - trust and friendship

The spirit of India is - Fraternity

We will keep moving forward with these ideals. #MannKiBaat pic.twitter.com/2SwPquFT85",hi,en
1277200468096114691,1277200468096114691,1593343295000,2020-06-28,16:51:35,India Standard Time,18839785,narendramodi,Narendra Modi,,"साल में एक चुनौती आए या पचास, भारत का इतिहास उन पर जीत हासिल कर और निखरकर आगे बढ़ने का रहा हैI
 
भारत में जहां एक तरफ बड़े-बड़े संकट आते गए, वहीं बाधाओं को दूर करते हुए अनेक सृजन भी हुएI
 इस प्रक्रिया में हमारी संस्कृति पुष्पित-पल्लवित होती रही, देश आगे बढ़ता ही रहाI  #MannKiBaat pic.twitter.com/Uzg2jgf96q",[],[],[],538,2846,13857,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277200468096114691,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"A challenge or fifty came in the year, the history of India has been to overcome them and move forward.
 
While in India, big crises came on one side, while many obstacles were created by removing obstacles.
 In the process, our culture flourished, the country continued to grow. #MannKiBaat pic.twitter.com/Uzg2jgf96q",hi,en
1277112091053191169,1277112091053191169,1593322224000,2020-06-28,11:00:24,India Standard Time,18839785,narendramodi,Narendra Modi,,Sharing this month’s #MannKiBaat. https://www.pscp.tv/w/ccbQ8DMyMjExNTJ8MURYR3lBUFBielJHTUX6N5-o9NSimm-Hy11XkoQ-Cach0YxhXTKaHDVED8vv …,[],['https://www.pscp.tv/w/ccbQ8DMyMjExNTJ8MURYR3lBUFBielJHTUX6N5-o9NSimm-Hy11XkoQ-Cach0YxhXTKaHDVED8vv'],[],2797,7693,36372,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1277112091053191169,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Sharing this month’s #MannKiBaat. https://www.pscp.tv/w/ccbQ8DMyMjExNTJ8MURYR3lBUFBielJHTUX6N5-o9NSimm-Hy11XkoQ-Cach0YxhXTKaHDVED8vv …,en,en
1276905457018257409,1276905457018257409,1593272959000,2020-06-27,21:19:19,India Standard Time,18839785,narendramodi,Narendra Modi,,Tune in tomorrow at 11 AM! #MannKiBaat pic.twitter.com/18L6NQo6sS,[],[],['https://pbs.twimg.com/media/Ebh6u89U4AAMniM.jpg'],4910,8276,60273,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1276905457018257409,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Tune in tomorrow at 11 AM! #MannKiBaat pic.twitter.com/18L6NQo6sS,en,en
1276752573546901507,1276752573546901507,1593236509000,2020-06-27,11:11:49,India Standard Time,18839785,narendramodi,Narendra Modi,,Addressing the 90th birthday celebrations of The Most Rev. Dr. Joseph Mar Thoma Metropolitan. https://www.pscp.tv/w/ccWCHTMyMjExNTJ8MVlwS2tOcndsbkF4aoIpZ9wFqAwD0_hYbWP7vd23_fuKb5LQ6t38T0v3vkm8 …,[],['https://www.pscp.tv/w/ccWCHTMyMjExNTJ8MVlwS2tOcndsbkF4aoIpZ9wFqAwD0_hYbWP7vd23_fuKb5LQ6t38T0v3vkm8'],[],1352,3870,23499,[],[],https://twitter.com/narendramodi/status/1276752573546901507,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Addressing the 90th birthday celebrations of The Most Rev. Dr. Joseph Mar Thoma Metropolitan. https://www.pscp.tv/w/ccWCHTMyMjExNTJ8MVlwS2tOcndsbkF4aoIpZ9wFqAwD0_hYbWP7vd23_fuKb5LQ6t38T0v3vkm8 …,en,en
1276724529356697600,1276724529356697600,1593229822000,2020-06-27,09:20:22,India Standard Time,18839785,narendramodi,Narendra Modi,,Looking forward to addressing the 90th birthday celebrations of The Most Rev. Dr. Joseph Mar Thoma Metropolitan at 11 AM via video conferencing. Several followers of the Mar Thoma Church from India & abroad will be a part of the programme. You can watch it on DD or the NaMo App.,[],[],[],1620,5216,46315,[],[],https://twitter.com/narendramodi/status/1276724529356697600,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Looking forward to addressing the 90th birthday celebrations of The Most Rev. Dr. Joseph Mar Thoma Metropolitan at 11 AM via video conferencing. Several followers of the Mar Thoma Church from India & abroad will be a part of the programme. You can watch it on DD or the NaMo App.,en,en
1276555238317551617,1276555238317551617,1593189460000,2020-06-26,22:07:40,India Standard Time,18839785,narendramodi,Narendra Modi,,"उत्तर प्रदेश हमेशा से भारत के प्रगति-पथ का सबसे महत्वपूर्ण हिस्सा रहा है। गांव-गरीब और देश को सशक्त करने के जिस मिशन को लेकर हम चले हैं, उसमें राज्य का योगदान अब लगातार बढ़ रहा है। बीते करीब तीन वर्षों में हर बड़ी योजना पर उत्तर प्रदेश ने तेज गति से काम किया है। pic.twitter.com/X1KaVZ01Ob",[],[],[],1441,4319,25398,[],[],https://twitter.com/narendramodi/status/1276555238317551617,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Uttar Pradesh has always been the most important part of India's progress path. The contribution of the state to the mission of strengthening the village-poor and the country with which we have gone is now increasing. Uttar Pradesh has worked on every major scheme in the last three years at a rapid pace. pic.twitter.com/X1KaVZ01Ob,hi,en
