id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1266692030022815744,1266692030022815744,1590837888000,2020-05-30,16:54:48,India Standard Time,18839785,narendramodi,Narendra Modi,,"In the times to come, healthcare will assume even greater importance. We in India have been working to create a system where the poor have access to top quality and affordable healthcare. https://www.narendramodi.in/vikasyatra/articledetail/health-for-all/jaan-hai-to-jahaan-hai-status-of-health-in-india-549936 …",[],['https://www.narendramodi.in/vikasyatra/articledetail/health-for-all/jaan-hai-to-jahaan-hai-status-of-health-in-india-549936'],[],668,3625,19239,[],[],https://twitter.com/narendramodi/status/1266692030022815744,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"In the times to come, healthcare will assume even greater importance. We in India have been working to create a system where the poor have access to top quality and affordable healthcare. https://www.narendramodi.in/vikasyatra/articledetail/health-for-all/jaan-hai-to-jahaan-hai-status-of-health-in-india-549936 …",en,en
1266691921017110528,1266691921017110528,1590837862000,2020-05-30,16:54:22,India Standard Time,18839785,narendramodi,Narendra Modi,,Creating next-generation infrastructure for India’s progress. https://www.narendramodi.in/vikasyatra/articledetail/infra-for-growth/national-infrastructure-pipeline-547905 …,[],['https://www.narendramodi.in/vikasyatra/articledetail/infra-for-growth/national-infrastructure-pipeline-547905'],[],584,3977,21539,[],[],https://twitter.com/narendramodi/status/1266691921017110528,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Creating next-generation infrastructure for India’s progress. https://www.narendramodi.in/vikasyatra/articledetail/infra-for-growth/national-infrastructure-pipeline-547905 …,en,en
1266691677965529089,1266691677965529089,1590837804000,2020-05-30,16:53:24,India Standard Time,18839785,narendramodi,Narendra Modi,,Being self-reliant in the defence sector is the need of the hour. Here is a perspective on how India is doing it. https://www.narendramodi.in/vikasyatra/articledetail/putting-india-first/opening-up-new-avenues-of-self-reliance-in-defence-space-atomic-energy-549956 …,[],['https://www.narendramodi.in/vikasyatra/articledetail/putting-india-first/opening-up-new-avenues-of-self-reliance-in-defence-space-atomic-energy-549956'],[],727,6213,31184,[],[],https://twitter.com/narendramodi/status/1266691677965529089,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Being self-reliant in the defence sector is the need of the hour. Here is a perspective on how India is doing it. https://www.narendramodi.in/vikasyatra/articledetail/putting-india-first/opening-up-new-avenues-of-self-reliance-in-defence-space-atomic-energy-549956 …,en,en
1266691355016757248,1266691355016757248,1590837727000,2020-05-30,16:52:07,India Standard Time,18839785,narendramodi,Narendra Modi,,"India is extremely proud of our farmers. They work day and night to feed the nation. 

We are energising the agriculture sector with reforms and measures that improve the lives of farmers, ensure better markets and eliminate the role of middlemen. https://www.narendramodi.in/vikasyatra/articledetail/prosperous-farmers-for-prosperous-india/aatma-nirbhar-agriculture-a-vision-for-new-india-s-farmers-549957 …",[],['https://www.narendramodi.in/vikasyatra/articledetail/prosperous-farmers-for-prosperous-india/aatma-nirbhar-agriculture-a-vision-for-new-india-s-farmers-549957'],[],716,3899,20251,[],[],https://twitter.com/narendramodi/status/1266691355016757248,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"India is extremely proud of our farmers. They work day and night to feed the nation. 

We are energising the agriculture sector with reforms and measures that improve the lives of farmers, ensure better markets and eliminate the role of middlemen. https://www.narendramodi.in/vikasyatra/articledetail/prosperous-farmers-for-prosperous-india/aatma-nirbhar-agriculture-a-vision-for-new-india-s-farmers-549957 …",en,en
1266690680140660737,1266690680140660737,1590837566000,2020-05-30,16:49:26,India Standard Time,18839785,narendramodi,Narendra Modi,,Was going through some of the articles on the Vikas Yatra section. I commend all the volunteers who have put this section together and created diverse content that gives a comprehensive picture of the work done by the Central Government. Am also sharing some articles with you...,[],[],[],852,5431,40048,[],[],https://twitter.com/narendramodi/status/1266690680140660737,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Was going through some of the articles on the Vikas Yatra section. I commend all the volunteers who have put this section together and created diverse content that gives a comprehensive picture of the work done by the Central Government. Am also sharing some articles with you...,en,en
1266637673126490112,1266637673126490112,1590824928000,2020-05-30,13:18:48,India Standard Time,18839785,narendramodi,Narendra Modi,,"Have a look at the Vikas Yatra, that gives glimpses of our collective journey of development, empowerment and service. https://www.narendramodi.in/vikasyatra ",[],['https://www.narendramodi.in/vikasyatra'],[],1838,5852,31265,[],[],https://twitter.com/narendramodi/status/1266637673126490112,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Have a look at the Vikas Yatra, that gives glimpses of our collective journey of development, empowerment and service. https://www.narendramodi.in/vikasyatra ",en,en
1266635579589984256,1266635579589984256,1590824429000,2020-05-30,13:10:29,India Standard Time,18839785,narendramodi,Narendra Modi,,Greetings to the people of Goa on the occasion of their Statehood Day. Goa is a land of scenic beauty and warm hearted people. The state is enriching India’s development trajectory in many sectors. I pray for Goa’s continued progress in the years to come.,[],[],[],716,5114,44150,[],[],https://twitter.com/narendramodi/status/1266635579589984256,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Greetings to the people of Goa on the occasion of their Statehood Day. Goa is a land of scenic beauty and warm hearted people. The state is enriching India’s development trajectory in many sectors. I pray for Goa’s continued progress in the years to come.,en,en
1266635441186332672,1266635441186332672,1590824396000,2020-05-30,13:09:56,India Standard Time,18839785,narendramodi,Narendra Modi,,"Best wishes to the Chief Minister of Puducherry, Shri @VNarayanasami Ji on his birthday. I pray that he lives a long and healthy life.",['vnarayanasami'],[],[],433,2644,25430,[],[],https://twitter.com/narendramodi/status/1266635441186332672,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '743659257896198144', 'username': 'VNarayanasami'}]",,"Best wishes to the Chief Minister of Puducherry, Shri @VNarayanasami Ji on his birthday. I pray that he lives a long and healthy life.",en,en
1266591721040736256,1266591721040736256,1590813973000,2020-05-30,10:16:13,India Standard Time,18839785,narendramodi,Narendra Modi,,"हम आगे बढ़ेंगे, हम प्रगति पथ पर दौड़ेंगे, हम विजयी होंगे। 

मेरा ऑडियो संदेश… https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA …",[],['https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA'],[],5488,12293,69302,[],[],https://twitter.com/narendramodi/status/1266591721040736256,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"We will move forward, we will run on the path of progress, we will be victorious.

My audio message… https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA…",hi,en
1266590988476182528,1266590988476182528,1590813798000,2020-05-30,10:13:18,India Standard Time,18839785,narendramodi,Narendra Modi,,"Expressing gratitude to 130 crore Indians. 

Their blessings are a source of immense strength. 🙏🏼

My audio message...

 https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA …",[],['https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA'],[],1461,6044,30603,[],[],https://twitter.com/narendramodi/status/1266590988476182528,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Expressing gratitude to 130 crore Indians. 

Their blessings are a source of immense strength. 🙏🏼

My audio message...

 https://soundcloud.com/narendramodi/pm-modis-message-to-the-nation/s-APF8Ir5NiiA …",en,en
1266588349839536128,1266588349839536128,1590813169000,2020-05-30,10:02:49,India Standard Time,18839785,narendramodi,Narendra Modi,,"आज से एक साल पहले भारतीय लोकतंत्र के इतिहास में एक नया स्वर्णिम अध्याय जुड़ा। मैं इस पत्र के द्वारा आपके चरणों में प्रणाम करने और आपका आशीर्वाद लेने आया हूं....

 https://www.narendramodi.in/hi/honble-prime-ministers-letter-549970 … pic.twitter.com/v3GZvtFdj9",[],['https://www.narendramodi.in/hi/honble-prime-ministers-letter-549970'],"['https://pbs.twimg.com/media/EZPTRLEU8AI5aOG.jpg', 'https://pbs.twimg.com/media/EZPTRODVcAYBZI2.jpg', 'https://pbs.twimg.com/media/EZPTRODU8AAqVoB.jpg', 'https://pbs.twimg.com/media/EZPTRODUMAAOt6U.jpg']",2561,9243,38101,[],[],https://twitter.com/narendramodi/status/1266588349839536128,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"A year before today, a new golden chapter was added to the history of Indian democracy. I have come to bow at your feet and seek your blessings through this letter….

 https://www.narendramodi.in/hi/honble-prime-ministers-letter-549970… pic.twitter.com/v3GZvtFdj9",hi,en
1266585512682221572,1266585512682221572,1590812492000,2020-05-30,09:51:32,India Standard Time,18839785,narendramodi,Narendra Modi,,"Penned a letter to my fellow citizens. 

It takes you through the year gone by and the way ahead. 

 https://www.narendramodi.in/honble-prime-ministers-letter-549970 … pic.twitter.com/Ci8TImK3CU",[],['https://www.narendramodi.in/honble-prime-ministers-letter-549970'],"['https://pbs.twimg.com/media/EZPQpEoUMAEQ279.jpg', 'https://pbs.twimg.com/media/EZPQpE9VcAEx3nB.jpg', 'https://pbs.twimg.com/media/EZPQpE-U8AA84IZ.jpg', 'https://pbs.twimg.com/media/EZPQpE8UEAMVeYR.jpg']",2975,10731,44497,[],[],https://twitter.com/narendramodi/status/1266585512682221572,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Penned a letter to my fellow citizens. 

It takes you through the year gone by and the way ahead. 

 https://www.narendramodi.in/honble-prime-ministers-letter-549970 … pic.twitter.com/Ci8TImK3CU",en,en
1266406676543860737,1266406676543860737,1590769855000,2020-05-29,22:00:55,India Standard Time,18839785,narendramodi,Narendra Modi,,Anguished by the passing away of Shri Bhanwar Lal Sharma Ji. His role in strengthening the Party in Rajasthan was extremely valuable. Simplicity and selflessness came naturally to him. Condolences to his family and well wishers. Om Shanti.,[],[],[],1876,6031,60276,[],[],https://twitter.com/narendramodi/status/1266406676543860737,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Anguished by the passing away of Shri Bhanwar Lal Sharma Ji. His role in strengthening the Party in Rajasthan was extremely valuable. Simplicity and selflessness came naturally to him. Condolences to his family and well wishers. Om Shanti.,en,en
1266339782755377152,1266339782755377152,1590753906000,2020-05-29,17:35:06,India Standard Time,18839785,narendramodi,Narendra Modi,,"Shri Ajit Jogi Ji was passionate about public service. This passion made him work hard as a bureaucrat and as a political leader. He strived to bring a positive change in the lives of the poor, especially tribal communities. Saddened by his demise. Condolences to his family. RIP.",[],[],[],2025,6355,59942,[],[],https://twitter.com/narendramodi/status/1266339782755377152,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Shri Ajit Jogi Ji was passionate about public service. This passion made him work hard as a bureaucrat and as a political leader. He strived to bring a positive change in the lives of the poor, especially tribal communities. Saddened by his demise. Condolences to his family. RIP.",en,en
1266227463929004032,1266227463929004032,1590727127000,2020-05-29,10:08:47,India Standard Time,18839785,narendramodi,Narendra Modi,,Anguished by the passing away of Rajya Sabha MP Shri M.P. Veerendra Kumar Ji. He distinguished himself as an effective legislator and Parliamentarian. He believed in giving voice to the poor and underprivileged.  Condolences to his family and well wishers. Om Shanti.,[],[],[],2155,6459,64624,[],[],https://twitter.com/narendramodi/status/1266227463929004032,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Anguished by the passing away of Rajya Sabha MP Shri M.P. Veerendra Kumar Ji. He distinguished himself as an effective legislator and Parliamentarian. He believed in giving voice to the poor and underprivileged.  Condolences to his family and well wishers. Om Shanti.,en,en
1265850817690492936,1265850817690492936,1590637327000,2020-05-28,09:12:07,India Standard Time,18839785,narendramodi,Narendra Modi,,"On his Jayanti, I bow to the courageous Veer Savarkar. We remember him for his bravery, motivating several others to join the freedom struggle and emphasis on social reform. pic.twitter.com/o83mXmgp1S",[],[],[],5773,21297,108145,[],[],https://twitter.com/narendramodi/status/1265850817690492936,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"On his Jayanti, I bow to the courageous Veer Savarkar. We remember him for his bravery, motivating several others to join the freedom struggle and emphasis on social reform. pic.twitter.com/o83mXmgp1S",en,en
1265676611581403142,1265676487069331456,1590595793000,2020-05-27,21:39:53,India Standard Time,18839785,narendramodi,Narendra Modi,,"Also condoled the sad and untimely demise of Minister A. Thondaman, leader of Indian Origin Tamils in Sri Lanka. Prayers for peace to the departed soul and strength to his family to bear the grievous loss.",[],[],[],456,2802,24889,[],[],https://twitter.com/narendramodi/status/1265676611581403142,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Also condoled the sad and untimely demise of Minister A. Thondaman, leader of Indian Origin Tamils in Sri Lanka. Prayers for peace to the departed soul and strength to his family to bear the grievous loss.",en,en
1265676487069331456,1265676487069331456,1590595764000,2020-05-27,21:39:24,India Standard Time,18839785,narendramodi,Narendra Modi,,"Spoke to PM Mahinda Rajapaksa today to greet him on completing 50 years since his first election to the Parliament of Sri Lanka. Complimented him on an illustrious political career and wished him and the people of  Sri Lanka good health, peace and prosperity. @PresRajapaksa",['presrajapaksa'],[],[],1499,5930,60205,[],[],https://twitter.com/narendramodi/status/1265676487069331456,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1003757702', 'username': 'PresRajapaksa'}]",,"Spoke to PM Mahinda Rajapaksa today to greet him on completing 50 years since his first election to the Parliament of Sri Lanka. Complimented him on an illustrious political career and wished him and the people of  Sri Lanka good health, peace and prosperity. @PresRajapaksa",en,en
1265477839169531905,1265477839169531905,1590548402000,2020-05-27,08:30:02,India Standard Time,18839785,narendramodi,Narendra Modi,,"Birthday wishes to our senior Cabinet colleague, Shri @nitin_gadkari Ji. He is working hard to ensure futuristic infrastructure as well as vibrant MSMEs in the nation. Praying for his long and healthy life.",['nitin_gadkari'],[],[],2476,7682,78031,[],[],https://twitter.com/narendramodi/status/1265477839169531905,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '97217966', 'username': 'nitin_gadkari'}]",,"Birthday wishes to our senior Cabinet colleague, Shri @nitin_gadkari Ji. He is working hard to ensure futuristic infrastructure as well as vibrant MSMEs in the nation. Praying for his long and healthy life.",en,en
1265477576778113027,1265477576778113027,1590548340000,2020-05-27,08:29:00,India Standard Time,18839785,narendramodi,Narendra Modi,,"Tributes to our first PM, Pandit Jawaharlal Nehru Ji on his death anniversary.",[],[],[],5445,10749,146624,[],[],https://twitter.com/narendramodi/status/1265477576778113027,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Tributes to our first PM, Pandit Jawaharlal Nehru Ji on his death anniversary.",en,en
1265477347869769728,1265477347869769728,1590548285000,2020-05-27,08:28:05,India Standard Time,18839785,narendramodi,Narendra Modi,,Brilliant rendition! Conveys the message of Vasudhaiva Kutumbakam well. Great effort by those who are a part of this. https://twitter.com/Drlsubramaniam/status/1263740056839155712 …,[],['https://twitter.com/Drlsubramaniam/status/1263740056839155712'],[],412,2909,21789,[],[],https://twitter.com/narendramodi/status/1265477347869769728,False,https://twitter.com/Drlsubramaniam/status/1263740056839155712,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Brilliant rendition! Conveys the message of Vasudhaiva Kutumbakam well. Great effort by those who are a part of this. https://twitter.com/Drlsubramaniam/status/1263740056839155712 …,en,en
1265307387919061002,1265307387919061002,1590507764000,2020-05-26,21:12:44,India Standard Time,18839785,narendramodi,Narendra Modi,,"Conveyed warm greetings for Eid to His Highness @TamimBinHamad and the people of Qatar. Appreciated His Highness's personal attention to the welfare of Indians in Qatar, including for their return to India under Vande Bharat Mission.",['tamimbinhamad'],[],[],1011,3869,32723,[],[],https://twitter.com/narendramodi/status/1265307387919061002,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '3119992756', 'username': 'TamimBinHamad'}]",,"Conveyed warm greetings for Eid to His Highness @TamimBinHamad and the people of Qatar. Appreciated His Highness's personal attention to the welfare of Indians in Qatar, including for their return to India under Vande Bharat Mission.",en,en
1265307186923618309,1265307186923618309,1590507716000,2020-05-26,21:11:56,India Standard Time,18839785,narendramodi,Narendra Modi,,Conveyed Eid greetings to President @AlsisiOfficial and to the people of Egypt. Also thanked him for the support extended to Indian citizens in Egypt. India-Egypt relations will continue to grow and prosper.,['alsisiofficial'],[],[],519,3155,27285,[],[],https://twitter.com/narendramodi/status/1265307186923618309,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '2419191913', 'username': 'AlsisiOfficial'}]",,Conveyed Eid greetings to President @AlsisiOfficial and to the people of Egypt. Also thanked him for the support extended to Indian citizens in Egypt. India-Egypt relations will continue to grow and prosper.,en,en
1265307109228343301,1265307109228343301,1590507697000,2020-05-26,21:11:37,India Standard Time,18839785,narendramodi,Narendra Modi,,"Had a good discussion with President @vanderbellen about the measures adopted by India and Austria to respond to COVID-19. We agreed on the potential to expand India-Austia cooperation in many areas, as both our countries prepare for the post-COVID world.",['vanderbellen'],[],[],1300,5241,49478,[],[],https://twitter.com/narendramodi/status/1265307109228343301,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '4502695341', 'username': 'vanderbellen'}]",,"Had a good discussion with President @vanderbellen about the measures adopted by India and Austria to respond to COVID-19. We agreed on the potential to expand India-Austia cooperation in many areas, as both our countries prepare for the post-COVID world.",en,en
1264914620826841088,1264914620826841088,1590414121000,2020-05-25,19:12:01,India Standard Time,18839785,narendramodi,Narendra Modi,,Conveyed Eid-ul-Fitr greetings to His Highness @MohamedBinZayed and the friendly people of UAE.  Thanked him for the cooperation extended to Indian citizens in UAE. India-UAE cooperation has grown even stronger during the COVID-19 challenge.,['mohamedbinzayed'],[],[],1749,5104,47302,[],[],https://twitter.com/narendramodi/status/1264914620826841088,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471010707', 'username': 'MohamedBinZayed'}]",,Conveyed Eid-ul-Fitr greetings to His Highness @MohamedBinZayed and the friendly people of UAE.  Thanked him for the cooperation extended to Indian citizens in UAE. India-UAE cooperation has grown even stronger during the COVID-19 challenge.,en,en
1264914357063831552,1264914357063831552,1590414058000,2020-05-25,19:10:58,India Standard Time,18839785,narendramodi,Narendra Modi,,"Spoke to PM Sheikh Hasina to wish her and the friendly people of Bangladesh, a happy & prosperous Eid-ul-Fitr. We discussed the impact of cyclone Amphan and the present COVID-19 situation. Reiterated India’s continued support to Bangladesh in this challenging time.",[],[],[],1660,6982,74927,[],[],https://twitter.com/narendramodi/status/1264914357063831552,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Spoke to PM Sheikh Hasina to wish her and the friendly people of Bangladesh, a happy & prosperous Eid-ul-Fitr. We discussed the impact of cyclone Amphan and the present COVID-19 situation. Reiterated India’s continued support to Bangladesh in this challenging time.",en,en
